__time,/Angular_Velocity/angular_velocity_1,/Angular_Velocity/angular_velocity_2,/Angular_Velocity/angular_velocity_3,/Angular_Velocity/angular_velocity_4,/Angular_Velocity/angular_velocity_5,/Angular_Velocity/angular_velocity_6,/Angular_Velocity/garbage_data,/Angular_Velocity/index,/Angular_Velocity/recent_ts_1,/Angular_Velocity/recent_ts_2,/Angular_Velocity/recent_ts_3,/Angular_Velocity/recent_ts_4,/Angular_Velocity/recent_ts_5,/Angular_Velocity/recent_ts_6,/Angular_Velocity/timestamp,/ft300_data/exp_filtered/header/stamp,/ft300_data/exp_filtered/wrench/force/x,/ft300_data/exp_filtered/wrench/force/y,/ft300_data/exp_filtered/wrench/force/z,/ft300_data/exp_filtered/wrench/torque/x,/ft300_data/exp_filtered/wrench/torque/y,/ft300_data/exp_filtered/wrench/torque/z,/ft300_data/lowpass_filtered/header/stamp,/ft300_data/lowpass_filtered/wrench/force/x,/ft300_data/lowpass_filtered/wrench/force/y,/ft300_data/lowpass_filtered/wrench/force/z,/ft300_data/lowpass_filtered/wrench/torque/x,/ft300_data/lowpass_filtered/wrench/torque/y,/ft300_data/lowpass_filtered/wrench/torque/z,/ft300_data/raw/header/stamp,/ft300_data/raw/wrench/force/x,/ft300_data/raw/wrench/force/y,/ft300_data/raw/wrench/force/z,/ft300_data/raw/wrench/torque/x,/ft300_data/raw/wrench/torque/y,/ft300_data/raw/wrench/torque/z
1698354363.969691,,,,,,,,,,,,,,,,1698354364.418957710,0.973572166,-1.475014718,9.274939603,0.029310593,-0.138011447,-0.174813012,,,,,,,,,,,,,,
1698354363.969944,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.412060940,-2.225827495,8.220079608,0.090741362,-0.113789649,-0.111824629,,,,,,,
1698354363.970069,,,,,,,,,,,,,,,,1698354364.428475142,1.975179125,-0.391261038,10.995951483,-0.018844704,-0.178505724,-0.237325205,,,,,,,,,,,,,,
1698354363.970135,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.591671823,-2.003360137,8.622292663,0.081792425,-0.117579965,-0.119521131,,,,,,,
1698354363.970205,,,,,,,,,,,,,,,,1698354364.437516928,1.906384344,-0.248445779,11.298761186,-0.007422352,-0.168752862,-0.199330082,,,,,,,,,,,,,,
1698354363.970266,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.895542067,-1.628437582,9.313648087,0.068836339,-0.124681142,-0.131737630,,,,,,,
1698354363.970343,,,,,,,,,,,,,,,,1698354364.446676016,1.544788258,-0.813834334,10.945008949,0.031288824,-0.146876431,-0.143332033,,,,,,,,,,,,,,
1698354363.970403,,,,,,,,,,,,,,,,,,,,,,,0.000000000,1.151003289,-1.300712872,9.949527817,0.057260881,-0.131338456,-0.141917240,,,,,,,
1698354363.970471,,,,,,,,,,,,,,,,1698354364.455943108,1.603591193,-1.185375751,11.244007159,0.045144412,-0.151438215,-0.152732813,,,,,,,,,,,,,,
1698354363.970532,,,,,,,,,,,,,,,,,,,,,,,0.000000000,1.287094357,-1.154629499,10.368575531,0.050493964,-0.135649948,-0.147092829,,,,,,,
1698354364.045405,0.000000000,0.000000000,0.000000000,0.000000000,9.483919489,0.458835214,37729.000000000,127.000000000,0.000000000,0.000000000,0.000000000,0.000000000,6401381.000000000,1769685.000000000,6403187.000000000,,,,,,,,,,,,,,,,,,,,,
1698354364.105799,,,,,,,,,,,,,,,,1698354364.475029945,1.590193395,-1.096531813,11.611205727,0.034572206,-0.151219108,-0.178093125,,,,,,,,,,,,,,
1698354364.106063,,,,,,,,,,,,,,,,,,,,,,,0.000000000,1.368615948,-1.131331282,10.699853547,0.046967647,-0.138777780,-0.150441418,,,,,,,
1698354364.123156,,,,,,,,,,,,,,,,1698354364.485609531,1.195145046,-1.074898860,11.050964582,0.040286103,-0.127109554,-0.144437250,,,,,,,,,,,,,,
1698354364.123472,,,,,,,,,,,,,,,,,,,,,,,0.000000000,1.403208700,-1.126168502,10.959276267,0.044447910,-0.140586746,-0.153448698,,,,,,,
1698354364.134730,,,,,,,,,,,,,,,,1698354364.501809359,1.158858785,-1.576174145,10.494771665,0.074643052,-0.123054777,-0.103974900,,,,,,,,,,,,,,
1698354364.144067,,,,,,,,,,,,,,,,1698354364.514093161,1.026644089,-2.002130609,10.065817332,0.079321526,-0.114027388,-0.088389960,,,,,,,,,,,,,,
1698354364.144272,,,,,,,,,,,,,,,,,,,,,,,0.000000000,1.371189403,-1.147597406,11.018197288,0.043874509,-0.140105968,-0.153427811,,,,,,,
1698354364.144365,,,,,,,,,,,,,,,,1698354364.521275520,0.777483066,-2.169097956,9.506653866,0.079160763,-0.098013694,-0.082755984,,,,,,,,,,,,,,
1698354364.144439,,,,,,,,,,,,,,,,,,,,,,,0.000000000,1.306999620,-1.258995226,10.873911982,0.046496069,-0.137896593,-0.148997872,,,,,,,
1698354364.144512,,,,,,,,,,,,,,,,,,,,,,,0.000000000,1.222797666,-1.443607970,10.603591972,0.050820780,-0.134297752,-0.141746122,,,,,,,
1698354364.145915,0.000000000,0.000000000,0.000000000,0.000000000,9.483919489,0.458835214,17333.000000000,128.000000000,0.000000000,0.000000000,0.000000000,0.000000000,6401381.000000000,1769685.000000000,6407768.000000000,,,,,,,,,,,,,,,,,,,,,
1698354364.149025,,,,,,,,,,,,,,,,1698354364.530406237,0.743112300,-2.461823467,9.153323093,0.099080381,-0.102506847,-0.078702394,,,,,,,,,,,,,,
1698354364.149215,,,,,,,,,,,,,,,,,,,,,,,0.000000000,1.116209612,-1.649700969,10.255422230,0.055866703,-0.129589275,-0.133446281,,,,,,,
1698354364.149311,,,,,,,,,,,,,,,,1698354364.539484501,0.774834225,-2.713867600,8.958658474,0.110040191,-0.113753424,-0.076480957,,,,,,,,,,,,,,
1698354364.149374,,,,,,,,,,,,,,,,,,,,,,,0.000000000,1.019106599,-1.868135074,9.893520045,0.062273264,-0.125360611,-0.125036602,,,,,,,
1698354364.242964,,,,,,,,,,,,,,,,1698354364.729692221,2.442030981,-2.940488287,11.097239209,0.178498753,-0.205980117,-0.065413054,,,,,,,,,,,,,,
1698354364.243175,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.751516151,-1.734356814,8.816427905,0.081051418,-0.113601662,-0.117169828,,,,,,,
1698354364.243267,,,,,,,,,,,,,,,,1698354364.734294415,2.701523236,-3.355366216,11.693791368,0.170749376,-0.201490058,-0.072365222,,,,,,,,,,,,,,
1698354364.243331,,,,,,,,,,,,,,,,,,,,,,,0.000000000,1.147923270,-2.034081446,9.466649269,0.092917388,-0.124038478,-0.110784850,,,,,,,
1698354364.243402,,,,,,,,,,,,,,,,1698354364.743297100,2.568642427,-3.181524662,11.473033094,0.121374688,-0.164245029,-0.113546089,,,,,,,,,,,,,,
1698354364.243466,,,,,,,,,,,,,,,,,,,,,,,0.000000000,1.544287013,-2.353899000,10.158794072,0.103965100,-0.134790566,-0.105592953,,,,,,,
1698354364.243535,,,,,,,,,,,,,,,,1698354364.752589226,2.613981820,-2.843643496,11.582426475,0.089187344,-0.154122515,-0.151618435,,,,,,,,,,,,,,
1698354364.243594,,,,,,,,,,,,,,,,,,,,,,,0.000000000,1.835562607,-2.568335502,10.649972259,0.109118304,-0.141614561,-0.104689731,,,,,,,
1698354364.243666,,,,,,,,,,,,,,,,1698354364.761768818,2.507986365,-2.752732622,11.335941180,0.088593672,-0.141561257,-0.142247374,,,,,,,,,,,,,,
1698354364.243727,,,,,,,,,,,,,,,,,,,,,,,0.000000000,2.037525542,-2.660418812,10.958803063,0.109169376,-0.144960516,-0.107807195,,,,,,,
1698354364.243794,,,,,,,,,,,,,,,,1698354364.771139860,2.088489774,-2.787049467,10.510752944,0.093296836,-0.119780629,-0.118098950,,,,,,,,,,,,,,
1698354364.244034,,,,,,,,,,,,,,,,,,,,,,,0.000000000,2.144626429,-2.694363990,11.061081308,0.107399362,-0.145430086,-0.111548004,,,,,,,
1698354364.244214,,,,,,,,,,,,,,,,1698354364.780286551,1.676367330,-2.700287100,9.798602355,0.085648418,-0.098390314,-0.126439580,,,,,,,,,,,,,,
1698354364.244289,,,,,,,,,,,,,,,,,,,,,,,0.000000000,2.130175776,-2.711590933,10.903878068,0.105282327,-0.142628994,-0.114030737,,,,,,,
1698354364.244392,,,,,,,,,,,,,,,,1698354364.790255547,1.392275498,-2.645215325,9.360881884,0.077324209,-0.088195157,-0.139375832,,,,,,,,,,,,,,
1698354364.244459,,,,,,,,,,,,,,,,,,,,,,,0.000000000,2.015596255,-2.710856175,10.564574955,0.102456265,-0.137006765,-0.116371764,,,,,,,
1698354364.244536,,,,,,,,,,,,,,,,1698354364.798734903,1.159206623,-2.691411494,8.840705507,0.072162105,-0.086097579,-0.129550333,,,,,,,,,,,,,,
1698354364.244596,,,,,,,,,,,,,,,,,,,,,,,0.000000000,1.849518851,-2.700018429,10.152451518,0.098754644,-0.130004747,-0.119105551,,,,,,,
1698354364.244665,,,,,,,,,,,,,,,,1698354364.808508635,1.084404967,-2.828558620,8.384564406,0.072081052,-0.094548789,-0.113020133,,,,,,,,,,,,,,
1698354364.244726,,,,,,,,,,,,,,,,,,,,,,,0.000000000,1.672393996,-2.703964040,9.707495132,0.094690494,-0.123269861,-0.120932138,,,,,,,
1698354364.244796,,,,,,,,,,,,,,,,1698354364.818759918,1.160803726,-3.121418965,8.221651525,0.084540526,-0.101274395,-0.105208053,,,,,,,,,,,,,,
1698354364.244859,,,,,,,,,,,,,,,,,,,,,,,0.000000000,1.522554171,-2.748553031,9.270799064,0.091266302,-0.117972892,-0.120964892,,,,,,,
1698354364.244928,,,,,,,,,,,,,,,,1698354364.828741074,1.180602794,-3.256064224,8.273321220,0.077270263,-0.102137197,-0.111683221,,,,,,,,,,,,,,
